Rating,Company Name,Job Title,Salary,Salaries Reported,Location,Employment Status,Job Roles
4.5,Coverfox,Front End Developer,600000,1,Bangalore,Full Time,Frontend
3.5,Aequs,Front End Developer,400000,1,Bangalore,Full Time,Frontend
4.2,Greytip,Front End Developer,900000,1,Bangalore,Full Time,Frontend
4.2,McFadyen Digital,Front End Developer,800000,1,Bangalore,Full Time,Frontend
4,Freelancer,Front End Developer,400000,1,Bangalore,Full Time,Frontend
3.6,GoodWorkLabs Services,Front End Developer,800000,1,Bangalore,Full Time,Frontend
3.8,Quotient,Front End Developer,1000000,1,Bangalore,Full Time,Frontend
4.3,Xpheno,Front End Developer,1400000,1,Bangalore,Full Time,Frontend
3.5,Yokogawa,Front End Developer,1000000,1,Bangalore,Full Time,Frontend
4.2,Self Employed Chicago,Front End Developer,180000,1,Bangalore,Full Time,Frontend
4,Santosh Reddy & Associates,Front End Developer,480000,1,Bangalore,Full Time,Frontend
4.4,Open Financial Technologies,Front End Developer,1100000,1,Bangalore,Full Time,Frontend
4.4,Gameskraft,Front End Developer,600000,1,Bangalore,Full Time,Frontend
3.7,AllGo Systems,Front End Developer,300000,1,Bangalore,Full Time,Frontend
3.9,American Airlines,Front End Developer,576000,1,Bangalore,Full Time,Frontend
4,ASDF Web Hosting,Front End Developer,300000,1,Bangalore,Full Time,Frontend
4.4,Girmiti Software,Front End Developer,240000,1,Bangalore,Full Time,Frontend
4.4,msg global solutions,Front End Developer,500000,1,Bangalore,Full Time,Frontend
4.2,Lollypop UI/UX Studio,Front End Developer,800000,1,Bangalore,Full Time,Frontend
3.6,Integra Micro Systems,Front End Developer,500000,1,Bangalore,Full Time,Frontend
4,Sandeep Ramesh Gupta & Co.,Front End Developer - Intern,228000,1,Bangalore,Intern,Frontend
4.3,Vmoksha Technologies,Front End Developer,228000,1,Bangalore,Full Time,Frontend
3.7,Opteamix,Front End Developer,400000,1,Bangalore,Full Time,Frontend
3.9,Synup,Front End Developer,1800000,1,Bangalore,Full Time,Frontend
4.4,Reverie Language Technologies,Front End Developer,900000,1,Bangalore,Full Time,Frontend
4.6,Auriga IT,Front End Developer,400000,1,Bangalore,Full Time,Frontend
3.9,V2soft,Front End Developer,800000,1,Bangalore,Full Time,Frontend
3.7,American Bureau of Shipping (ABS),Front End Developer,1000000,1,Bangalore,Full Time,Frontend
4.5,Money View,Front End Developer,1600000,1,Bangalore,Full Time,Frontend
4.2,Aera Technology,Front End Developer,1200000,1,Bangalore,Full Time,Frontend
4.3,Skoruz,Front End Developer,1200000,1,Bangalore,Full Time,Frontend
4.1,Excellarate,Front End Developer,1100000,1,Bangalore,Full Time,Frontend
4,ChinesePod,Front End Developer - Intern,60000,1,Bangalore,Intern,Frontend
3.6,MediaKind,Front End Developer - Intern,400000,1,Bangalore,Intern,Frontend
4.3,Multi Recruit,Front End Developer,1600000,1,Bangalore,Full Time,Frontend
4.2,BSH Hausgeräte,Front End Developer,400000,1,Bangalore,Full Time,Frontend
4.5,Antino Labs,Front End Developer,348000,1,Bangalore,Full Time,Frontend
4.2,Varuna Integrated Logistics,Front End Developer,300000,1,Bangalore,Full Time,Frontend
3.6,FusionCharts,Front End Developer,100000,1,Bangalore,Full Time,Frontend
3.9,Freelancing Design,Front End Developer - Intern,120000,1,Bangalore,Intern,Frontend
3.9,Pixis,Front End Developer,1000000,1,Bangalore,Full Time,Frontend
4,KredX,Front End Developer,732000,1,Bangalore,Full Time,Frontend
3.8,Team Pumpkin,Front End Developer,504000,1,Bangalore,Full Time,Frontend
3.3,DocsApp,Front End Developer,1500000,1,Bangalore,Full Time,Frontend
4.5,Get My Parking,Front End Developer,700000,1,Bangalore,Full Time,Frontend
4,Priyanka Communications India,Front End Developer,200000,1,Bangalore,Full Time,Frontend
4.4,Springboard,Front End Developer,1300000,1,Bangalore,Full Time,Frontend
4,GiveIndia,Front End Developer,500000,1,Bangalore,Full Time,Frontend
4,Think Design,Front End Developer,564000,1,Bangalore,Full Time,Frontend
4.1,Talview,Front End Developer,600000,1,Bangalore,Full Time,Frontend
3.3,AxisRooms,Front End Developer,360000,1,Bangalore,Full Time,Frontend
3.9,Trans Neuron Technologies,Front End Developer,300000,1,Bangalore,Full Time,Frontend
4.5,Frontend Design,Front End Developer,108000,1,Bangalore,Full Time,Frontend
4,Active Intelligence,Front End Developer,900000,1,Bangalore,Full Time,Frontend
3.9,Tata Health,Front End Developer,800000,1,Bangalore,Full Time,Frontend
3.8,PointCross Life Sciences,Front End Developer,800000,1,Bangalore,Full Time,Frontend
4.4,Quintype,Front End Developer,1200000,1,Bangalore,Full Time,Frontend
4.9,Fyers,Front End Developer,400000,1,Bangalore,Full Time,Frontend
3.8,Telesonic Networks,Front End Developer,300000,1,Bangalore,Full Time,Frontend
4,vitrana,Front End Developer,1000000,1,Bangalore,Full Time,Frontend
3.4,Jifflenow,Front End Developer,1300000,1,Bangalore,Full Time,Frontend
3.8,Technosoft,Front End Developer Contractor,1450944,1,Bangalore,Contractor,Frontend
3.2,Tekie,Front End Developer - Intern,132000,1,Bangalore,Intern,Frontend
4.2,Veena World,Front End Developer,300000,1,Bangalore,Full Time,Frontend
4.5,Felix Healthcare,Front End Developer,576000,1,Bangalore,Full Time,Frontend
2.6,mSupply,Front End Developer,900000,1,Bangalore,Full Time,Frontend
3.9,Zinier,Front End Developer,300000,1,Bangalore,Full Time,Frontend
4.1,Gnani.ai,Front End Developer,312000,1,Bangalore,Full Time,Frontend
4.1,Niki.ai,Front End Developer,1500000,1,Bangalore,Full Time,Frontend
4,Vtiger,Front End Developer,900000,1,Bangalore,Full Time,Frontend
4.3,VenturePact,Front End Developer,400000,1,Bangalore,Full Time,Frontend
3.9,IT Trailblazers,Front End Developer,200000,1,Bangalore,Full Time,Frontend
4,Entropik Tech,Front End Developer,2000000,1,Bangalore,Full Time,Frontend
3.2,Reward360,Front End Developer,600000,1,Bangalore,Full Time,Frontend
3.4,Piktorlabs,Front End Developer,1100000,1,Bangalore,Full Time,Frontend
3.9,Nanoheal,Front End Developer,500000,1,Bangalore,Full Time,Frontend
4.1,Simplotel,Front End Developer,600000,1,Bangalore,Full Time,Frontend
3.7,FuGenX Technologies,Front End Developer,400000,1,Bangalore,Full Time,Frontend
4.7,Scoop Technologies (India),Front End Developer,2000000,1,Bangalore,Full Time,Frontend
4.2,High Peak Software,Front End Developer,300000,1,Bangalore,Full Time,Frontend
4,ThiDiff Technologies,Front End Developer,180000,1,Bangalore,Full Time,Frontend
4,ThiDiff Technologies,Front End Developer,200000,1,Bangalore,Full Time,Frontend
3.2,Wooplr,Front End Developer,1300000,1,Bangalore,Full Time,Frontend
3.5,Blah,Front End Developer,720000,1,Bangalore,Full Time,Frontend
4.7,Fibonalabs,Front End Developer - Intern,180000,1,Bangalore,Intern,Frontend
3.1,Avvas Infotech,Front End Developer,200000,1,Bangalore,Full Time,Frontend
3.9,L Brands,Front End Developer,1000000,1,Bangalore,Full Time,Frontend
4.3,IndGlobal,Front End Developer,540000,1,Bangalore,Full Time,Frontend
4.5,Web Development India,Front End Developer,228000,1,Bangalore,Full Time,Frontend
3.4,Infosearch BPO Services Pvt,Front End Developer,276000,1,Bangalore,Full Time,Frontend
4,f1Studioz,Front End Developer,1500000,1,Bangalore,Full Time,Frontend
2.7,KVC CONSULTANTS,Front End Developer,700000,1,Bangalore,Full Time,Frontend
4.6,RDA Labs,Front End Developer,1000000,1,Bangalore,Full Time,Frontend
4.8,CoffeeBeans Consulting,Front End Developer,900000,1,Bangalore,Full Time,Frontend
4.7,91social,Front End Developer - Intern,120000,1,Bangalore,Intern,Frontend
4.1,Zomentum,Front End Developer,2000000,1,Bangalore,Full Time,Frontend
3.9,Unizen Technologies,Front End Developer,900000,1,Bangalore,Full Time,Frontend
3.8,Divum,Front End Developer - Intern,300000,1,Bangalore,Intern,Frontend
3.7,Intertec Systems,Front End Developer,276000,1,Bangalore,Full Time,Frontend
4.1,Bang the Table,Front End Developer,800000,1,Bangalore,Full Time,Frontend
3.7,Wisdomleaf Technologies,Front End Developer,900000,1,Bangalore,Full Time,Frontend
3.9,Perk,Front End Developer,1500000,1,Bangalore,Full Time,Frontend
4.2,World Wide Technology,Front End Developer,2900000,1,Bangalore,Full Time,Frontend
2.2,Nurture Software Solutions,Front End Developer,400000,1,Bangalore,Full Time,Frontend
4.6,ToneTag,Front End Developer,300000,1,Bangalore,Full Time,Frontend
4.5,EasyEcom,Front End Developer,1500000,1,Bangalore,Full Time,Frontend
3.9,DigiCollect,Front End Developer,336000,1,Bangalore,Full Time,Frontend
4.4,Nggawe Nirman Technologies,Front End Developer,400000,1,Bangalore,Full Time,Frontend
4.3,Clarisights,Front End Developer,1300000,1,Bangalore,Full Time,Frontend
4,Bloom Consulting Services,Front End Developer,700000,1,Bangalore,Full Time,Frontend
4,Quantum Business Solutions & Outsourcing,Front End Developer,500000,1,Bangalore,Full Time,Frontend
4.6,Cypherox Technology,Front End Developer,500000,1,Bangalore,Full Time,Frontend
3.5,WebMobi,Front End Developer,200000,1,Bangalore,Full Time,Frontend
3.7,Daily Rounds,Front End Developer,900000,1,Bangalore,Full Time,Frontend
3,Teligenz Tech Solutions,Front End Developer,600000,1,Bangalore,Full Time,Frontend
3.2,HEXAGON GLOBAL IT SERVICES,Front End Developer,1000000,1,Bangalore,Full Time,Frontend
4.2,Zendesk,Front End Developer,200000,1,Bangalore,Full Time,Frontend
2.9,MYNEWCAR,Front End Developer,120000,1,Bangalore,Full Time,Frontend
3.6,TruKKer Technologies,Front End Developer,1400000,1,Bangalore,Full Time,Frontend
4.2,Startups.com,Front End Developer,72000,1,Bangalore,Full Time,Frontend
4.9,Eltropy,Front End Developer,1200000,1,Bangalore,Full Time,Frontend
4.3,Mobiotics,Front End Developer - Intern,132000,1,Bangalore,Intern,Frontend
4.4,Learnyst Insight,Front End Developer,500000,1,Bangalore,Full Time,Frontend
3,LetsEndorse,Front End Developer,432000,1,Bangalore,Full Time,Frontend
3.6,MySchoolPage,Front End Developer,700000,1,Bangalore,Full Time,Frontend
3.7,Amaris Consulting,Front End Developer,384000,1,Bangalore,Full Time,Frontend
4,NIT Agartala,Front End Developer,1140000,1,Bangalore,Full Time,Frontend
4.8,Navabrind IT Solutions,Front End Developer,216000,1,Bangalore,Full Time,Frontend
4.3,75F,Front End Developer - Intern,400000,1,Bangalore,Intern,Frontend
4.4,Conflux Technologies,Front End Developer - Intern,288000,1,Bangalore,Intern,Frontend
4,Visionpix Technologies,Front End Developer,1600000,1,Bangalore,Full Time,Frontend
4.9,FullThrottle Labs,Front End Developer,800000,1,Bangalore,Full Time,Frontend
4,Vivek Systems,Front End Developer - Intern,120000,1,Bangalore,Intern,Frontend
4.4,Charles Hudson Technology Solutions,Front End Developer,700000,1,Bangalore,Full Time,Frontend
4.3,peopleHum,Front End Developer - Intern,324000,1,Bangalore,Intern,Frontend
2.8,Nava Vision,Front End Developer,168000,1,Bangalore,Full Time,Frontend
3.2,Oust Labs,Front End Developer,500000,1,Bangalore,Full Time,Frontend
4.7,Your Practice Online,Front End Developer,132000,1,Bangalore,Full Time,Frontend
3.6,DayToDay Health,Front End Developer,3300000,1,Bangalore,Full Time,Frontend
3.6,Medibox,Front End Developer,1100000,1,Bangalore,Full Time,Frontend
3.5,Gloinnt,Front End Developer,804000,1,Bangalore,Full Time,Frontend
3.2,SAIF,Front End Developer,900000,1,Bangalore,Full Time,Frontend
3.9,Matic Network,Front End Developer,900000,1,Bangalore,Full Time,Frontend
4.4,Addpro Network,Front End Developer,400000,1,Bangalore,Full Time,Frontend
3.9,Solid Systems Global,Front End Developer,200000,1,Bangalore,Full Time,Frontend
4.5,Mindera,Front End Developer,600000,1,Bangalore,Full Time,Frontend
4,Clinikk,Front End Developer,600000,1,Bangalore,Full Time,Frontend
3.5,Leadics,Front End Developer,700000,1,Bangalore,Full Time,Frontend
1,Manmuk Creations,Front End Developer,800000,1,Bangalore,Full Time,Frontend
3.6,Cloudreach,Front End Developer,300000,1,Bangalore,Full Time,Frontend
4.8,Superset,Front End Developer,800000,1,Bangalore,Full Time,Frontend
3.8,Esquare Info Solutions,Front End Developer,120000,1,Bangalore,Full Time,Frontend
4.7,Parallel Labs,Front End Developer - Intern,216000,1,Bangalore,Intern,Frontend
2.2,Neutrinos Solutions,Front End Developer,144000,1,Bangalore,Full Time,Frontend
3.9,Campion Software,Front End Developer,400000,1,Bangalore,Full Time,Frontend
3.8,Soumya Homes,Front End Developer,288000,1,Bangalore,Full Time,Frontend
4,OZOPROP Technologies,Front End Developer,800000,1,Bangalore,Full Time,Frontend
4,Staffio HR,Front End Developer,1600000,1,Bangalore,Full Time,Frontend
4.1,iKure Techsoft,Front End Developer,168000,1,Bangalore,Full Time,Frontend
3.4,SmartDocs,Front End Developer,200000,1,Bangalore,Full Time,Frontend
3.6,Ranjana Khan,Front End Developer,180000,1,Bangalore,Full Time,Frontend
3.2,Asianet News,Front End Developer,300000,1,Bangalore,Full Time,Frontend
3.8,Hexwhale,Front End Developer,288000,1,Bangalore,Full Time,Frontend
2.6,Atria Power,Front End Developer,96000,1,Bangalore,Full Time,Frontend
4.8,SellerApp,Front End Developer,900000,1,Bangalore,Full Time,Frontend
4.1,MyHealthcare Technologies Private Limited,Front End Developer,500000,1,Bangalore,Full Time,Frontend
4.1,InViz AI Solutions,Front End Developer,800000,1,Bangalore,Full Time,Frontend
4.9,Goprotoz,Front End Developer - Intern,180000,1,Bangalore,Intern,Frontend
4.7,NicheSoft,Front End Developer,1100000,1,Bangalore,Full Time,Frontend
4.1,Trellisys.net,Front End Developer,500000,1,Bangalore,Full Time,Frontend
4.6,Think201,Front End Developer,120000,1,Bangalore,Full Time,Frontend
3.6,Innovalus Technologies,Front End Developer,504000,1,Bangalore,Full Time,Frontend
3.5,Kopykitab,Front End Developer,700000,1,Bangalore,Full Time,Frontend
4,Charles Schwab,Front End Developer,192000,1,Bangalore,Full Time,Frontend
3.9,Knitter,Front End Developer - Intern,156000,1,Bangalore,Intern,Frontend
4.6,EWar,Front End Developer,700000,1,Bangalore,Full Time,Frontend
3.1,Amplifi,Front End Developer,180000,1,Bangalore,Full Time,Frontend
3.8,Denodo,Front End Developer,800000,1,Bangalore,Full Time,Frontend
4.1,DoubleSpring,Front End Developer,504000,1,Bangalore,Full Time,Frontend
4.5,Medwhiz,Front End Developer,228000,1,Bangalore,Full Time,Frontend
3.7,Saveo,Front End Developer,1000000,1,Bangalore,Full Time,Frontend
4.3,EntryLevel,Front End Developer,456000,1,Bangalore,Full Time,Frontend
4.7,Codemonk,Front End Developer,900000,1,Bangalore,Full Time,Frontend
4.7,Unifize,Front End Developer,400000,1,Bangalore,Full Time,Frontend
4.6,Nuchange Informatics,Front End Developer,800000,1,Bangalore,Full Time,Frontend
4.1,HOPE Research Group,Front End Developer,400000,1,Bangalore,Full Time,Frontend
4.6,Design Esthetics,Front End Developer,300000,1,Bangalore,Full Time,Frontend
3.9,Mims Meat,Front End Developer,180000,1,Bangalore,Full Time,Frontend
3.2,Transvision (Bangalore),Front End Developer,264000,1,Bangalore,Full Time,Frontend
4.1,OSlash,Front End Developer,492000,1,Bangalore,Full Time,Frontend
4,VinnovateLabz,Front End Developer,500000,1,Bangalore,Full Time,Frontend
3.8,Uable,Front End Developer,900000,1,Bangalore,Full Time,Frontend
4,VinnovateLabz,Front End Developer - Intern,180000,1,Bangalore,Intern,Frontend
4.7,AirProbe,Front End Developer,800000,1,Bangalore,Full Time,Frontend
4.7,AirProbe,Front End Developer - Intern,84000,1,Bangalore,Intern,Frontend
3.3,DbCom,Front End Developer,500000,1,Bangalore,Full Time,Frontend
4.4,DAAS Labs,Front End Developer,1900000,1,Bangalore,Full Time,Frontend
4.5,SwiftAnt IT Solutions,Front End Developer,168000,1,Bangalore,Full Time,Frontend
4.1,Bashar Technologies,Front End Developer,600000,1,Bangalore,Full Time,Frontend
2.4,Trsoft Technologies,Front End Developer,600000,1,Bangalore,Full Time,Frontend
4.1,MOBtexting,Front End Developer,180000,1,Bangalore,Full Time,Frontend
3.4,HashLearn,Front End Developer - Intern,144000,1,Bangalore,Intern,Frontend
4.6,Tailwebs,Front End Developer,400000,1,Bangalore,Full Time,Frontend
4.2,Nviera Technologies,Front End Developer,300000,1,Bangalore,Full Time,Frontend
3.9,TechCiti Technologies,Front End Developer - Intern,120000,1,Bangalore,Intern,Frontend
3.3,iBusiness Software,Front End Developer,400000,1,Bangalore,Full Time,Frontend
3.8,CormSquare,Front End Developer,300000,1,Bangalore,Full Time,Frontend
4.4,SmartClean Technologies,Front End Developer,400000,1,Bangalore,Full Time,Frontend
3.8,Learnmall,Front End Developer,384000,1,Bangalore,Full Time,Frontend
4.8,Paramount Software Solutions,Front End Developer,900000,1,Bangalore,Full Time,Frontend
4.9,Increasingly,Front End Developer,600000,1,Bangalore,Full Time,Frontend
3.2,Superdrug,Front End Developer,1500000,1,Bangalore,Full Time,Frontend
4.3,AltraDimension,Front End Developer,300000,1,Bangalore,Full Time,Frontend
4.2,Carousell,Front End Developer,504000,1,Bangalore,Full Time,Frontend
3.8,Projectplace,Front End Developer,1600000,1,Bangalore,Full Time,Frontend
3.3,Chandan Tech Solutions,Front End Developer - Intern,200000,1,Bangalore,Intern,Frontend
3.9,OpsVeda,Front End Developer,600000,1,Bangalore,Full Time,Frontend
3.3,Keonics,Front End Developer,252000,1,Bangalore,Full Time,Frontend
4,Davinta Finserv,Front End Developer,1100000,1,Bangalore,Full Time,Frontend
5,Agrifi,Front End Developer,800000,1,Bangalore,Full Time,Frontend
3.3,TechnoElevate,Front End Developer,300000,1,Bangalore,Full Time,Frontend
3.8,LiveArea,Front End Developer,348000,1,Bangalore,Full Time,Frontend
3.1,Thampy Digital,Front End Developer,636000,1,Bangalore,Full Time,Frontend
2,Cytrion Software Solutions,Front End Developer,500000,1,Bangalore,Full Time,Frontend
4.6,AskGalore Digital,Front End Developer,120000,1,Bangalore,Full Time,Frontend
2.8,iLRNU,Front End Developer,168000,1,Bangalore,Full Time,Frontend
3.1,mVerve,Front End Developer,300000,1,Bangalore,Full Time,Frontend
4.1,Frontend Professionals,Front End Developer,360000,1,Bangalore,Full Time,Frontend
4.1,Airtory,Front End Developer,324000,1,Bangalore,Full Time,Frontend
5,Octalian,Front End Developer,276000,1,Bangalore,Full Time,Frontend
2.1,Homigo Realty,Front End Developer,1080000,1,Bangalore,Full Time,Frontend
3.6,Networth,Front End Developer,400000,1,Bangalore,Full Time,Frontend
3.9,Yellowchalk UI/UX Design Studio,Front End Developer,700000,1,Bangalore,Full Time,Frontend
4.6,Brandshark,Front End Developer - Intern,264000,1,Bangalore,Intern,Frontend
3.6,Refine Interactive,Front End Developer,100000,1,Bangalore,Full Time,Frontend
4.8,Vistas AD Media Communications,Front End Developer,600000,1,Bangalore,Full Time,Frontend
4.3,iQGateway,Front End Developer,400000,1,Bangalore,Full Time,Frontend
3,App&Geek,Front End Developer,900000,1,Bangalore,Full Time,Frontend
3.2,SSP Group,Front End Developer - Intern,120000,1,Bangalore,Intern,Frontend
4.5,Sina Projects Solutions,Front End Developer,400000,1,Bangalore,Full Time,Frontend
2.9,Jaitra,Front End Developer,216000,1,Bangalore,Full Time,Frontend
4.4,D CUBE Technologies,Front End Developer,300000,1,Bangalore,Full Time,Frontend
2.9,Shikshaplanet,Front End Developer,1300000,1,Bangalore,Full Time,Frontend
1,Benchire,Front End Developer,1800000,1,Bangalore,Full Time,Frontend
4.3,Automatad,Front End Developer,1000000,1,Bangalore,Full Time,Frontend
2.3,Presenova Management Solutions,Front End Developer,204000,1,Bangalore,Full Time,Frontend
2.9,Jaitra,Front End Developer - Intern,216000,1,Bangalore,Intern,Frontend
3.9,BIT,Front End Developer,700000,1,Bangalore,Full Time,Frontend
4,Giftiicon,Front End Developer,900000,1,Bangalore,Full Time,Frontend
4,Openthrive,Front End Developer,200000,1,Bangalore,Full Time,Frontend
4.8,Nymble,Front End Developer - Intern,1200000,1,Bangalore,Intern,Frontend
4,Haji Husein Alireza & Co,Front End Developer,600000,1,Bangalore,Full Time,Frontend
4,Recruitrix,Front End Developer,1500000,1,Bangalore,Full Time,Frontend
4,Openthrive,Front End Developer - Intern,120000,1,Bangalore,Intern,Frontend
4.5,Explorex,Front End Developer,700000,1,Bangalore,Full Time,Frontend
2.9,elSpectra,Front End Developer,200000,1,Bangalore,Full Time,Frontend
4.4,LeagueX,Front End Developer,348000,1,Bangalore,Full Time,Frontend
2.5,ENIGMASOFT TECHNOLOGIES,Front End Developer,300000,1,Bangalore,Full Time,Frontend
4.9,SearchBlox Software,Front End Developer,700000,1,Bangalore,Full Time,Frontend
4,MCi Apps,Front End Developer,200000,1,Bangalore,Full Time,Frontend
4.1,Parentof,Front End Developer,700000,1,Bangalore,Full Time,Frontend
4,Srashtaa Software Solutions,Front End Developer,192000,1,Bangalore,Full Time,Frontend
4.3,Zool,Front End Developer,276000,1,Bangalore,Full Time,Frontend
4.3,Amylogic,Front End Developer,900000,1,Bangalore,Full Time,Frontend
3,Colors Software,Front End Developer,200000,1,Bangalore,Full Time,Frontend
4.1,Bipolar Factory,Front End Developer - Intern,100000,1,Bangalore,Intern,Frontend
3.9,AARVI,Front End Developer,500000,1,Bangalore,Full Time,Frontend
4,Cybase,Front End Developer,228000,1,Bangalore,Full Time,Frontend
3.4,Bell Integration,Front End Developer,336000,1,Bangalore,Full Time,Frontend
3.6,Venture Factory by i2india,Front End Developer,900000,1,Bangalore,Full Time,Frontend
3.8,US Marine Corps,Front End Developer,576000,1,Bangalore,Full Time,Frontend
4,Acumensa Technologies,Front End Developer - Intern,168000,1,Bangalore,Intern,Frontend
1,BYNARK Engineering,Front End Developer,300000,1,Bangalore,Full Time,Frontend
3.8,NN Group,Front End Developer,400000,1,Bangalore,Full Time,Frontend
4.6,ErrSol,Front End Developer,252000,1,Bangalore,Full Time,Frontend
3.9,Talking Yak,Front End Developer,636000,1,Bangalore,Full Time,Frontend
4.7,NextOnTop HI-Tech SoftSolution,Front End Developer,348000,1,Bangalore,Full Time,Frontend
4.7,Unifi Software,Front End Developer,800000,1,Bangalore,Full Time,Frontend
2.8,Aztech Labs,Front End Developer,228000,1,Bangalore,Full Time,Frontend
4.1,Adzmedia,Front End Developer,1116000,1,Bangalore,Full Time,Frontend
4.5,ReformX Consulting,Front End Developer - Intern,168000,1,Bangalore,Intern,Frontend
4,Zettata,Front End Developer,240000,1,Bangalore,Full Time,Frontend
2.5,Inlogsys Techno,Front End Developer,600000,1,Bangalore,Full Time,Frontend
3.6,HeftySoft,Front End Developer,144000,1,Bangalore,Full Time,Frontend
3.1,Eleva Infotech,Front End Developer,168000,1,Bangalore,Full Time,Frontend
2,Conitor Software,Front End Developer,132000,1,Bangalore,Full Time,Frontend
2.9,Elixar Systems,Front End Developer - Intern,252000,1,Bangalore,Intern,Frontend
5,WebDigi (India),Front End Developer,400000,1,Bangalore,Full Time,Frontend
4.5,SleekSky Technologies,Front End Developer - Intern,60000,1,Bangalore,Intern,Frontend
4,Senior Software Engineer,Front End Developer,1900000,1,Bangalore,Full Time,Frontend
3.6,Apogee Global,Front End Developer,300000,1,Bangalore,Full Time,Frontend
4,TechFenix,Front End Developer,372000,1,Bangalore,Full Time,Frontend
3.8,Totient Business Solutions,Front End Developer,200000,1,Bangalore,Full Time,Frontend
3.9,MineWhat,Front End Developer,600000,1,Bangalore,Full Time,Frontend
3.2,Divya Himachal Prakashan,Front End Developer,120000,1,Bangalore,Full Time,Frontend
2.9,HuEx,Front End Developer,372000,1,Bangalore,Full Time,Frontend
5,Blugate Software Technologies,Front End Developer,400000,1,Bangalore,Full Time,Frontend
4.3,OnPar Labs,Front End Developer,228000,1,Bangalore,Full Time,Frontend
4.5,Authlink,Front End Developer,500000,1,Bangalore,Full Time,Frontend
4,VLink India,Front End Developer,100000,1,Bangalore,Full Time,Frontend
3.1,SKIDATA,Front End Developer,2600000,1,Bangalore,Full Time,Frontend
4.6,Freo Labs Creative Solutions,Front End Developer - Intern,132000,1,Bangalore,Intern,Frontend
2.3,Kabuni,Front End Developer,100000,1,Bangalore,Full Time,Frontend
4,SuperLorry Services,Front End Developer,1200000,1,Bangalore,Full Time,Frontend
3.7,Lawcubator,Front End Developer,400000,1,Bangalore,Full Time,Frontend
3,Trinkerr,Front End Developer,1700000,1,Bangalore,Full Time,Frontend
3.1,iCST,Front End Developer,360000,1,Bangalore,Full Time,Frontend
4.6,CoverSelf,Front End Developer,924000,1,Bangalore,Full Time,Frontend
5,DAAKI,Front End Developer,600000,1,Bangalore,Full Time,Frontend
4.1,Scholify,Front End Developer - Intern,12000,1,Bangalore,Intern,Frontend
3,IoTReady,Front End Developer,500000,1,Bangalore,Full Time,Frontend
4.5,OneAssure,Front End Developer,500000,1,Bangalore,Full Time,Frontend
3.7,MBO Partners,Front End Developer,2031744,1,Bangalore,Full Time,Frontend
5,Clipse,Front End Developer - Intern,108000,1,Bangalore,Intern,Frontend
5,Inguin,Front End Developer,900000,1,Bangalore,Full Time,Frontend
5,Dotcod,Front End Developer,400000,1,Bangalore,Full Time,Frontend
4.3,Kaloupi,Front End Developer,400000,1,Bangalore,Full Time,Frontend
5,Neostack,Front End Developer - Contractor,1200000,1,Bangalore,Contractor,Frontend
5,Onato Technologies,Front End Developer,516000,1,Bangalore,Full Time,Frontend
3.6,MoonProduct,Front End Developer,400000,1,Bangalore,Full Time,Frontend
4.1,OpCord,Front End Developer,200000,1,Bangalore,Full Time,Frontend
4.7,KonfHub,Front End Developer,300000,1,Bangalore,Full Time,Frontend
4,Mintware Platforms,Front End Developer,1140000,1,Bangalore,Full Time,Frontend
5,Static Design Studio,Front End Developer,432000,1,Bangalore,Full Time,Frontend
5,Appmocx,Front End Developer,200000,1,Bangalore,Full Time,Frontend
1.7,mac-O-licious,Front End Developer,800000,1,Bangalore,Full Time,Frontend
4.4,Betts Recruiting,Front End Developer,840000,1,Bangalore,Full Time,Frontend
4.5,SutlejSoft,Front End Developer,192000,1,Bangalore,Full Time,Frontend
1.5,Fabric Monde,Front End Developer,400000,1,Bangalore,Full Time,Frontend
4.3,PropStory,Front End Developer Contractor,216000,1,Bangalore,Contractor,Frontend
5,Tiramisu New Media Solutions,Front End Developer,372000,1,Bangalore,Full Time,Frontend
4.4,The Hangar Interactive,Front End Developer,400000,1,Bangalore,Full Time,Frontend
4,iSearch Consulting Services,Front End Developer,1200000,1,Bangalore,Full Time,Frontend
5,MAXC Studio,Front End Developer - Intern,708000,1,Bangalore,Intern,Frontend
3.4,Tyremarket,Front End Developer,312000,1,Bangalore,Full Time,Frontend
4,Ioterra,Front End Developer,900000,1,Bangalore,Full Time,Frontend
4.3,VidTeq,Front End Developer,400000,1,Bangalore,Full Time,Frontend
4,SMAC,Front End Developer,468000,1,Bangalore,Full Time,Frontend
4,DeTrans Solutions,Front End Developer,120000,1,Bangalore,Full Time,Frontend
4,HasYas,Front End Developer,288000,1,Bangalore,Full Time,Frontend
4,Sanohub Technologies,Front End Developer,900000,1,Bangalore,Full Time,Frontend
4,BusinessOnBot,Front End Developer,348000,1,Bangalore,Full Time,Frontend
4,XMORPH,Front End Developer - Intern,120000,1,Bangalore,Intern,Frontend
4,Bootnloop,Front End Developer,700000,1,Bangalore,Full Time,Frontend
2.4,Digital Jeevi Solutions,Front End Developer,300000,1,Bangalore,Full Time,Frontend
3.3,Instadel,Front End Developer,300000,1,Bangalore,Full Time,Frontend
4.5,Havstruck,Front End Developer,500000,1,Bangalore,Full Time,Frontend
3.8,Minnesota Judicial Branch,Front End Developer,168000,1,Bangalore,Full Time,Frontend
5,Tokhimo,Front End Developer,1100000,1,Bangalore,Full Time,Frontend
3.1,Alabbar Enterprises,Front End Developer - Contractor,500000,1,Bangalore,Contractor,Frontend
